name,price,socket,form_factor,max_memory,memory_slots,color,memory_type,purpose,performance_score
Gigabyte H510M S2 V2,144.79,LGA1200,micro atx,64,2,Brown / Gray,DDR4,Office,8.0
Asus EX-B760M-V5-CSM,128.59,LGA1700,micro atx,96,2,Red / Black,DDR4,Office,9.68
Asus PRIME A620M-E,413.44,AM5,micro atx,96,2,Black / Silver,DDR5,Office,9.68
Asus Pro A620M-C-CSM,133.58,AM5,micro atx,96,2,Green / Black,DDR5,Office,9.68
Asus PRIME H510M-E R2.0-CSM,138.44,LGA1200,micro atx,64,2,Silver / Black,DDR4,Office,8.0
Asus PRIME H510M-A R2.0,138.44,LGA1200,micro atx,64,2,Silver / Black,DDR4,Office,8.0
Gigabyte H410M K,144.79,LGA1200,micro atx,64,2,Brown / Gray,DDR4,Office,8.0
Gigabyte B760M E,100.58,LGA1700,micro atx,96,2,Black / Gray,DDR4,Office,9.68
Asus PRIME B760M-A D4-CSM,162.42,LGA1700,micro atx,128,4,Silver / Black,DDR5,Gaming,12.9
Supermicro MBD-X11SSL-O,297.6,LGA1151,micro atx,64,4,Black / Green,DDR4,Office,8.77
Biostar B560MH-E 2.0,145.26,LGA1200,micro atx,64,2,Brown / Black,DDR4,Office,8.0
Gigabyte GA-H55-USB3,328.84,LGA1156,atx,16,4,Blue / White,DDR3,General,5.68
EVGA 132-LF-E655-KR,345.27,LGA1156,atx,16,4,Black,DDR3,General,5.68
EVGA 141-LF-E658-KR,523.83,LGA1156,eatx,16,4,Black / Red,DDR3,General,5.68
Asus P7P55D Deluxe,293.52,LGA1156,atx,16,4,Black / Blue,DDR3,General,5.68
Asus P7P55D-E Deluxe,371.51,LGA1156,atx,16,4,Unknown,DDR3,General,5.68
Intel DP55SB,264.69,LGA1156,micro atx,16,4,Black / Blue,DDR3,General,5.68
Zotac GF6100-E-E,210.48,AM3/AM2+/AM2,mini itx,4,2,Blue / Red,DDR3,General,4.03
Asus M4N98TD EVO,293.52,AM3,atx,16,4,Black / Blue,DDR3,General,5.29
Foxconn A74ML-K,199.66,AM3,micro atx,8,2,Blue / White,DDR3,General,3.03
Gigabyte GA-MA74GM-S2,218.96,AM3/AM2+/AM2,micro atx,8,2,Blue / White,DDR3,General,4.19
Gigabyte GA-MA78LM-S2H,218.96,AM3/AM2+/AM2,micro atx,8,2,Blue / White,DDR3,General,4.19
Gigabyte GA-770TA-UD3,328.84,AM3,atx,16,4,Blue / White,DDR3,General,5.29
MSI 770T-C45,364.35,AM3/AM2+/AM2,atx,8,4,Unknown,DDR3,General,6.13
Asus M4A785T-M/CSM,262.54,AM3,micro atx,16,4,Black / Blue,DDR3,General,5.29
Gigabyte GA-MA790GPT-UD3H,328.84,AM3,atx,16,4,Blue / White,DDR3,General,5.29
Gigabyte GA-790XTA-UD4,328.84,AM3,atx,16,4,Blue / White,DDR3,General,5.29
Gigabyte GA-890XA-UD3,328.84,AM3,atx,16,4,Blue / White,DDR3,General,5.29
Gigabyte GA-880GMA-UD2H,208.57,AM3,micro atx,16,4,Blue / White,DDR3,General,5.29
Gigabyte GA-EP45T-USB3P,299.13,LGA775,atx,8,4,Blue / White,DDR3,General,4.58
EVGA 132-BL-E758-TR,436.65,LGA1366,atx,24,6,Black / Gray,DDR3,General,8.71
Zotac G31MAT-B-E,194.89,LGA775,micro atx,4,2,Black / Red,DDR3,General,2.48
Gigabyte GA-M68M-S2P,218.96,AM3/AM2+/AM2,micro atx,8,2,Blue / White,DDR3,General,4.19
EVGA 131-GT-E767-TR,436.65,LGA1366,atx,24,6,Black / Gray,DDR3,General,8.71
ASRock P43DE,304.03,LGA775,atx,16,4,Multicolor,DDR3,General,4.9
ASRock 880GM-LE,260.16,AM3,micro atx,8,2,Black / Blue,DDR3,General,3.03
ASRock 880GXH/USB3,293.52,AM3,atx,16,4,Black / Blue,DDR3,General,5.29
Zotac G43ITX-A-E,199.12,LGA775,mini itx,8,2,Black / Red,DDR3,General,2.65
Zotac NF610I-L-E,194.89,LGA775,micro atx,4,2,Black / Red,DDR3,General,2.48
ASRock K10N78M-PRO,222.03,AM3/AM2+/AM2,micro atx,8,2,Multicolor,DDR3,General,4.19
ASRock A780LM-S,222.03,AM3/AM2+/AM2,micro atx,8,2,Multicolor,DDR3,General,4.19
ASRock G41M-LE,204.82,LGA775,micro atx,8,2,Blue / White,DDR3,General,2.65
Zotac GF9300-G-E,202.44,LGA775,mini itx,8,2,Unknown,DDR3,General,2.65
ASRock 890FX Deluxe3,293.52,AM3,atx,16,4,Black / Blue,DDR3,General,5.29
MSI NF750-G55,293.52,AM3,atx,16,4,Black / Blue,DDR3,General,5.29
EVGA 141-GT-E770-A1,521.98,LGA1366,eatx,24,6,Black / Red,DDR3,General,8.71
MSI X58A-GD45,451.36,LGA1366,atx,24,6,Black / Blue,DDR3,General,8.71
Biostar TA890FXE,311.94,AM3,atx,16,4,Black / Red,DDR3,General,5.29
Foxconn Q57M,205.12,LGA1156,micro atx,16,4,Unknown,DDR3,General,5.68
Asus P5G41T-M LE,269.59,LGA775,micro atx,8,2,Black / Blue,DDR3,General,2.65
Gigabyte GA-880GM-D2H,199.66,AM3,micro atx,8,2,Blue / White,DDR3,General,3.03
MSI 880GM-E43,262.54,AM3,micro atx,16,4,Black / Blue,DDR3,General,5.29
Zotac GF6100-F-E,194.09,AM3,micro atx,4,2,Multicolor,DDR3,General,2.87
Foxconn A9DA-S,325.98,AM3,atx,16,4,Black / Yellow,DDR3,General,5.29
Biostar G41 HD,194.77,LGA775,micro atx,4,2,Unknown,DDR3,General,2.48
Biostar TPOWER i55,325.98,LGA1156,atx,16,4,Multicolor,DDR3,General,5.68
Biostar TA790GXB3,325.98,AM3,atx,16,4,Multicolor,DDR3,General,5.29
Gigabyte GA-890FXA-UD7,325.19,AM3,xl atx,16,4,Blue / White,DDR3,General,5.29
Asus M4A77T/USB3,371.51,AM3,atx,16,4,Unknown,DDR3,General,5.29
MSI 785GM-E51,262.54,AM3,micro atx,16,4,Black / Blue,DDR3,General,5.29
Foxconn A88GMX,208.89,AM3,micro atx,16,4,Black / Yellow,DDR3,General,5.29
ECS H57H-MUS(1.0A),205.12,LGA1156,micro atx,16,4,Unknown,DDR3,General,5.68
Biostar A780L3L,198.45,AM3,micro atx,8,2,Black / Red,DDR3,General,3.03
Asus M4A88T-V EVO/USB3,293.52,AM3,atx,16,4,Black / Blue,DDR3,General,5.29
ASRock G43Twins-FullHD,218.88,LGA775,micro atx,8,4,Unknown,DDR3,General,4.58
ASRock X58 Extreme 3,451.86,LGA1366,atx,24,6,Unknown,DDR3,General,8.71
Zotac NF610I-E-E,194.77,LGA775,micro atx,4,2,Unknown,DDR3,General,2.48
Asus P7P55 WS SuperComputer,293.52,LGA1156,atx,16,4,Black / Blue,DDR3,General,5.68
Asus P7F7-E WS SuperComputer,448.14,LGA1156,atx,16,6,Black / Blue,DDR3,General,7.61
Asus P7H55-M LE,267.54,LGA1156,micro atx,8,2,Black / Blue,DDR3,General,3.42
Foxconn P55A-S,371.51,LGA1156,atx,16,4,Unknown,DDR3,General,5.68
Biostar T5 XE,325.98,LGA1156,atx,16,4,Multicolor,DDR3,General,5.68
ECS P55H-CM (V1.0),205.12,LGA1156,micro atx,16,4,Unknown,DDR3,General,5.68
Jetway JXBLUE-H55-MINI-LF,203.47,LGA1156,micro atx,8,2,Unknown,DDR3,General,3.42
Foxconn A9DA,371.51,AM3,atx,16,4,Unknown,DDR3,General,5.29
ASRock 760GM-GS3,260.16,AM3,micro atx,8,2,Black / Blue,DDR3,General,3.03
Gigabyte GA-H67A-UD3H,328.84,LGA1155,atx,16,4,Blue / White,DDR3,General,6.06
Gigabyte GA-H67MA-D2H,296.73,LGA1155,micro atx,16,2,Blue / White,DDR3,General,4.13
Gigabyte GA-H67MA-UD2H,307.03,LGA1155,micro atx,16,4,Blue / White,DDR3,General,6.06
MSI P67A-GD55,293.52,LGA1155,atx,32,4,Black / Blue,DDR3,General,6.71
MSI P67A-GD53,293.52,LGA1155,atx,32,4,Black / Blue,DDR3,General,6.71
Intel DP67BA,293.52,LGA1155,atx,32,4,Black / Blue,DDR3,General,6.71
Intel DP67DE,291.35,LGA1155,micro atx,32,4,Unknown,DDR3,General,6.71
Biostar TP67XE,371.51,LGA1155,atx,16,4,Unknown,DDR3,General,6.06
Biostar TH67+,306.08,LGA1155,micro atx,16,4,Black / Red,DDR3,General,6.06
Biostar TH67XE,302.8,LGA1155,micro atx,16,4,Unknown,DDR3,General,6.06
MSI GF615M-P31,205.66,AM3,micro atx,8,2,Red / Black,DDR3,General,3.03
ECS H67H2-M2,299.42,LGA1155,micro atx,16,4,Black / White,DDR3,General,6.06
ECS H67H2-M4,302.8,LGA1155,micro atx,16,4,Unknown,DDR3,General,6.06
ASRock H67M-GE/HT,287.92,LGA1155,micro atx,32,4,Black / White,DDR3,General,6.71
ASRock H67M-GE,291.35,LGA1155,micro atx,32,4,Unknown,DDR3,General,6.71
ASRock H67M,296.73,LGA1155,micro atx,16,2,Unknown,DDR3,General,4.13
Jetway HI08,371.51,LGA1155,atx,16,4,Unknown,DDR3,General,6.06
MSI 760GM-P35,230.07,AM3,micro atx,16,4,Red / Black,DDR3,General,5.29
MSI 880G-E45,371.51,AM3,atx,16,4,Unknown,DDR3,General,5.29
MSI 870A Fuzion Power Edition,293.52,AM3,atx,16,4,Black / Blue,DDR3,General,5.29
ASRock A770DE+,371.51,AM3/AM2+/AM2,atx,16,4,Unknown,DDR3,General,6.45
Biostar A780L3G,198.45,AM3,micro atx,8,2,Black / Red,DDR3,General,3.03
MSI 880GM-P51,262.54,AM3,micro atx,16,4,Black / Blue,DDR3,General,5.29
Biostar G41DVI,208.28,LGA775,micro atx,8,2,Multicolor,DDR3,General,2.65
Biostar TA870U3+,311.94,AM3,atx,16,4,Black / Red,DDR3,General,5.29
Biostar P43-A7,339.31,LGA775,atx,8,4,Unknown,DDR3,General,4.58
Gigabyte G1.Sniper,451.86,LGA1366,atx,24,6,Unknown,DDR3,General,8.71
MSI 880GM-E35,253.95,AM3,micro atx,16,2,Black / Blue,DDR3,General,3.35
Biostar G41HDRCH,204.82,LGA775,micro atx,8,2,Unknown,DDR3,General,2.65
MSI H61MU-E35 (B3),296.73,LGA1155,micro atx,16,2,Unknown,DDR3,General,4.13
Asus Maximus IV Extreme (REV 3.0),679.9,LGA1155,eatx,32,4,Unknown,DDR3,General,6.71
MSI H67MA-E35 (B3),347.4,LGA1155,micro atx,16,2,Black / Blue,DDR3,General,4.13
ECS H55H-CM,205.12,LGA1156,micro atx,16,4,Unknown,DDR3,General,5.68
MSI P67A-C43 (B3),293.52,LGA1155,atx,32,4,Black / Blue,DDR3,General,6.71
Asus P8P67 (REV 3.0),371.51,LGA1155,atx,32,4,Unknown,DDR3,General,6.71
Asus P8P67 Deluxe (REV 3.0),371.51,LGA1155,atx,32,4,Unknown,DDR3,General,6.71
ASRock H67M-ITX/HT,214.95,LGA1155,mini itx,16,2,Black / Blue,DDR3,General,4.13
Asus P8H67-M LX (REV 3.0),296.73,LGA1155,micro atx,16,2,Unknown,DDR3,General,4.13
Asus P8P67-M PRO (REV 3.0),291.35,LGA1155,micro atx,32,4,Unknown,DDR3,General,6.71
Asus P8P67-M (REV 3.0),291.35,LGA1155,micro atx,32,4,Unknown,DDR3,General,6.71
Asus P6X58-E WS,451.86,LGA1366,atx,24,6,Unknown,DDR3,General,8.71
Gigabyte GA-H67N-USB3-B3,229.09,LGA1155,mini itx,16,2,Blue,DDR3,General,4.13
ASRock Fatal1ty P67 Professional (B3),371.51,LGA1155,atx,32,4,Unknown,DDR3,General,6.71
ECS H61H2-M3(1.0),296.73,LGA1155,micro atx,16,2,Unknown,DDR3,General,4.13
Gigabyte GA-P67A-UD5-B3,345.27,LGA1155,atx,32,4,Black,DDR3,General,6.71
Asus P8P67 WS Revolution (REV 3.0),293.52,LGA1155,atx,32,4,Black / Blue,DDR3,General,6.71
Biostar TH67B,302.8,LGA1155,micro atx,16,4,Unknown,DDR3,General,6.06
Asus P8P67 PRO (REV 3.0),371.51,LGA1155,atx,32,4,Unknown,DDR3,General,6.71
Gigabyte GA-G41MT-USB3,204.82,LGA775,micro atx,8,2,Blue / White,DDR3,General,2.65
ASRock 890FX Deluxe5,293.52,AM3+,atx,32,4,Black / Blue,DDR3,General,7.1
Gigabyte GA-P67X-UD3-B3,328.84,LGA1155,atx,32,4,Blue / White,DDR3,General,6.71
Asus P8P67 EVO (REV 3.0),371.51,LGA1155,atx,32,4,Unknown,DDR3,General,6.71
Biostar H61MU3,303.67,LGA1155,micro atx,8,2,Black / Red,DDR3,General,3.81
ASRock P67 Pro3 SE,293.52,LGA1155,atx,32,4,Black / Blue,DDR3,General,6.71
MSI P67S-C43 (B3),293.52,LGA1155,atx,32,4,Black / Blue,DDR3,General,6.71
MSI E350IS-E45,208.91,INTEGRATED E-SERIES E-350,mini itx,8,2,Black / Blue,DDR3,General,4.19
ASRock E350M1/USB3,214.6,INTEGRATED E-SERIES E-350,mini itx,16,2,Black / Blue,DDR3,General,4.52
ASRock E350M1,214.6,INTEGRATED E-SERIES E-350,mini itx,16,2,Black / Blue,DDR3,General,4.52
Foxconn AHD1S-K,225.8,INTEGRATED E-SERIES E-350,mini itx,8,2,Unknown,DDR3,General,4.19
Asus E35M1-M PRO,267.54,INTEGRATED E-SERIES E-350,micro atx,8,2,Black / Blue,DDR3,General,4.19
Gigabyte GA-Z68X-UD7-B3,345.27,LGA1155,atx,32,4,Black,DDR3,General,6.71
MSI Z68A-GD80 (B3),371.51,LGA1155,atx,32,4,Unknown,DDR3,General,6.71
Intel DP67BAB3,293.52,LGA1155,atx,32,4,Black / Blue,DDR3,General,6.71
Jetway JNAF91R-G41,694.05,LGA775,atx,4,2,Unknown,DDR3,General,2.48
MSI 990FXA-GD80,293.52,AM3+,atx,32,4,Black / Blue,DDR3,General,7.1
Biostar A770 A2+,371.51,AM2+/AM2,atx,16,4,Unknown,DDR3,General,6.45
Asus M5A97 EVO,293.52,AM3+,atx,32,4,Black / Blue,DDR3,General,7.1
ASRock H61DE/S3,293.52,LGA1155,atx,16,4,Black / Blue,DDR3,General,6.06
Gigabyte GA-Z68XP-UD5,343.33,LGA1155,atx,32,4,Black / Silver,DDR3,General,6.71
Gigabyte GA-A75M-UD2H,201.31,FM1,micro atx,32,4,Blue / White,DDR3,General,7.1
Asus F1A75-M,207.86,FM1,micro atx,64,4,Black / Blue,DDR3,Office,8.39
Gigabyte GA-A75M-S2V,188.12,FM1,micro atx,16,2,Blue / White,DDR3,General,4.52
MSI A75MA-G55,262.68,FM1,micro atx,32,4,Black / Blue,DDR3,General,7.1
Jetway JTI41M,204.82,LGA775,micro atx,8,2,Unknown,DDR3,General,2.65
EVGA 160-SB-E679-KR,523.83,LGA1155,eatx,16,4,Black / Red,DDR3,General,6.06
ASRock A75 Pro4,293.52,FM1,atx,32,4,Black / Blue,DDR3,General,7.1
ASRock Z68 Professional Gen3,371.51,LGA1155,atx,32,4,Unknown,DDR3,General,6.71
ECS A75F-A,371.51,FM1,atx,32,4,Unknown,DDR3,General,7.1
Asus F1A75-M LE,243.11,FM1,micro atx,32,2,Black / Blue,DDR3,General,5.16
Biostar TH61ITX+RCH,226.15,LGA1155,mini itx,8,2,Unknown,DDR3,General,3.81
MSI H67A-G43 (B3),293.52,LGA1155,atx,32,4,Black / Blue,DDR3,General,6.71
EVGA 130-SB-E685-KR,343.33,LGA1155,atx,16,4,Black / Silver,DDR3,General,6.06
Jetway JNC94FL-510-LF,225.8,INTEGRATED ATOM D510,mini itx,4,2,Unknown,DDR3,General,4.03
ASRock Z68M/USB3,296.73,LGA1155,micro atx,16,2,Unknown,DDR3,General,4.13
ASRock A785GM-LE,222.03,AM3/AM2+/AM2,micro atx,8,2,Multicolor,DDR3,General,4.19
ASRock 880GMH/U3S3,264.05,AM3+,micro atx,32,4,Black / Blue,DDR3,General,7.1
MSI A75A-G55,293.52,FM1,atx,32,4,Black / Blue,DDR3,General,7.1
EVGA 160-SB-E689-KR,523.83,LGA1155,eatx,16,4,Black / Red,DDR3,General,6.06
MSI Z68A-G45 (B3),293.52,LGA1155,atx,32,4,Black / Blue,DDR3,General,6.71
MSI A55M-P35,255.52,FM1,micro atx,16,2,Black / Blue,DDR3,General,4.52
ASRock A55 Pro3,293.52,FM1,atx,32,4,Black / Blue,DDR3,General,7.1
Jetway JTI61AG3,740.97,LGA1155,atx,8,2,Unknown,DDR3,General,3.81
Zotac H61MAT-A-E,298.72,LGA1155,micro atx,16,2,Multicolor,DDR3,General,4.13
Jetway JNF96FL-525-LF,206.14,INTEGRATED ATOM D525,mini itx,4,2,Unknown,DDR3,General,4.03
ECS A990FXM-A V1.0,284.78,AM3+,atx,128,4,Unknown,DDR3,Design,10.97
Gigabyte GA-X79-UD7,327.95,LGA2011,xl atx,32,4,Black / Orange,DDR3,General,7.1
EVGA 132-SE-E775-KR,343.33,LGA2011,atx,32,4,Black / Silver,DDR3,General,7.1
Gigabyte GA-880GM-USB3L,204.63,AM3+,micro atx,8,2,Unknown,DDR3,General,4.19
Foxconn Z68A-S,325.98,LGA1155,atx,32,4,Black / Yellow,DDR3,General,6.71
Biostar TZ68K+,311.94,LGA1155,atx,32,4,Black / Red,DDR3,General,6.71
Gigabyte GA-Z68AP-D3(R2.0),371.51,LGA1155,atx,32,4,Unknown,DDR3,General,6.71
Intel DP45SG,286.16,LGA775,atx,8,4,Black / Blue,DDR3,General,4.58
Jetway JNF9F-H61,242.64,LGA1155,mini itx,16,2,Unknown,DDR3,General,4.13
ECS H55H-M(1.0),203.47,LGA1156,micro atx,8,2,Unknown,DDR3,General,3.42
ASRock Z77 Professional,311.94,LGA1155,atx,32,4,Black / Red,DDR3,General,6.71
Biostar TZ75B,311.94,LGA1155,atx,32,4,Black / Red,DDR3,General,6.71
Asus M4A88T-V EVO,293.52,AM3,atx,16,4,Black / Blue,DDR3,General,5.29
ASRock Z77 Professional-M,294.63,LGA1155,micro atx,32,4,Black / Red,DDR3,General,6.71
ASRock Z77 Performance,311.94,LGA1155,atx,32,4,Black / Red,DDR3,General,6.71
ASRock H77M-ITX,220.5,LGA1155,mini itx,16,2,Brown / Black,DDR3,General,4.13
Biostar H77MU3,294.63,LGA1155,micro atx,32,4,Black / Red,DDR3,General,6.71
Biostar H61MU3B,298.64,LGA1155,micro atx,16,2,Black / Red,DDR3,General,4.13
ASRock A75 Pro4/MVP,299.89,FM1,atx,32,4,Brown / Black,DDR3,General,7.1
ASRock X79 Champion,695.42,LGA2011,eatx,64,8,Black / Red,DDR3,General,12.26
Intel DZ77SL50K,293.52,LGA1155,atx,32,4,Black / Blue,DDR3,General,6.71
Gigabyte GA-Z77M-D3H-MVP,295.58,LGA1155,micro atx,32,4,Blue / White,DDR3,General,6.71
ECS CDC-M/D2500,198.56,INTEGRATED ATOM D2500,micro atx,4,2,Black / Silver,DDR3,General,4.03
ECS A960M-M2,189.76,AM3+,micro atx,16,2,Black / Gray,DDR3,General,4.52
EVGA 132-SE-E775-K2,335.15,LGA2011,atx,32,4,Black / Gray,DDR3,General,7.1
Biostar BIB75-AHB,371.51,LGA1155,atx,32,4,Unknown,DDR3,General,6.71
Asus Maximus V Formula/ThunderFX,523.83,LGA1155,eatx,32,4,Black / Red,DDR3,General,6.71
ASRock Z77M,296.73,LGA1155,micro atx,16,2,Brown / Black,DDR3,General,4.13
Zotac H67ITX-D-E,309.19,LGA1155,mini itx,16,2,Black / Silver,DDR3,General,4.13
Jetway JTA98MG,204.33,AM3+,micro atx,8,2,Black / Red,DDR3,General,4.19
Biostar Hi-Fi Z77X 5.x,293.52,LGA1155,atx,32,4,Black / Blue,DDR3,General,6.71
Asus F1A75-M PRO R2.0,207.86,FM1,micro atx,64,4,Black / Blue,DDR3,Office,8.39
Foxconn A55MX,165.3,FM1,micro atx,32,2,Unknown,DDR3,General,5.16
Gigabyte GA-F2A85X-UP4,332.92,FM2,atx,64,4,Black / Gray,DDR3,General,8.39
Biostar Hi-Fi A85W,295.25,FM2,atx,64,4,Black / Blue,DDR3,General,8.39
Asus F2A55-M LE,243.11,FM2,micro atx,32,2,Black / Blue,DDR3,General,5.16
ECS A55F-M4(1.0),188.12,FM1,micro atx,16,2,Unknown,DDR3,General,4.52
ECS A55F2-M3(1.0),165.3,FM2,micro atx,32,2,Unknown,DDR3,General,5.16
ASRock FM2A85X Extreme6,413.41,FM2,atx,64,4,Black / Gold,DDR3,General,8.39
ASRock FM2A75M-ITX,230.65,FM2,mini itx,32,2,Black,DDR3,General,5.16
ASRock FM2A85X Extreme4,300.93,FM2,atx,64,4,Brown / Black,DDR3,General,8.39
Gigabyte GA-Z77X-UD4H,335.15,LGA1155,atx,32,4,Black / Gray,DDR3,General,6.71
Gigabyte GA-F2A85XM-HD3,111.75,FM2,micro atx,64,2,Blue / White,DDR3,Office,6.45
ASRock Z77 Fatal1ty Professional,311.94,LGA1155,atx,32,4,Black / Red,DDR3,General,6.71
MSI B75MA-P33,347.4,LGA1155,micro atx,16,2,Black / Blue,DDR3,General,4.13
Asus A85XM-A,165.3,FM2,micro atx,32,2,Unknown,DDR3,General,5.16
ASRock H87M,186.47,LGA1150,micro atx,16,2,Brown / Black,DDR3,General,4.52
ASRock H87M-ITX,220.16,LGA1150,mini itx,16,2,Brown / Black,DDR3,General,4.52
ASRock Z87 Extreme6/ac,343.33,LGA1150,atx,32,4,Black / Silver,DDR3,General,7.1
ASRock B85M-GL,186.47,LGA1150,micro atx,16,2,Brown / Black,DDR3,General,4.52
ECS B85H3-M(1.0),203.52,LGA1150,micro atx,32,4,Black / Gray,DDR3,General,7.1
ASRock Z87 Extreme9/ac,299.89,LGA1150,atx,32,4,Brown / Black,DDR3,General,7.1
ASRock Z87M OC Formula,210.76,LGA1150,micro atx,32,4,Black / Yellow,DDR3,General,7.1
ASRock Q87M vPro,205.8,LGA1150,micro atx,32,4,Brown / Black,DDR3,General,7.1
ECS Z87H3-A2X EXTREME,311.94,LGA1150,atx,32,4,Black / Red,DDR3,General,7.1
Biostar Hi-Fi Z87W,293.52,LGA1150,atx,32,4,Black / Blue,DDR3,General,7.1
Foxconn Q77M,291.35,LGA1155,micro atx,32,4,Unknown,DDR3,General,6.71
Gigabyte GA-H87M-HD3,186.37,LGA1150,micro atx,16,2,Black / Gray,DDR3,General,4.52
ASRock H87WS-DL,310.56,LGA1150,atx,32,4,Green / Blue,DDR3,General,7.1
Zotac A75ITX-B-E,228.74,FM2,mini itx,16,2,Black / Yellow,DDR3,General,4.52
Gigabyte GA-F2A75M-HD2,108.25,FM2+,micro atx,64,2,Unknown,DDR3,Office,6.45
ASRock H87M Pro4/ASM,204.71,LGA1150,micro atx,32,4,Unknown,DDR3,General,7.1
ASRock Q87M vPro/ASM,204.71,LGA1150,micro atx,32,4,Unknown,DDR3,General,7.1
Asus M5A97 LE R2.0 BOM,371.51,AM3+,atx,32,4,Unknown,DDR3,General,7.1
Gigabyte GA-H87TN,472.14,LGA1150,thin mini itx,8,2,Blue / White,DDR3,General,4.19
Gigabyte GA-Q87TN,487.55,LGA1150,thin mini itx,16,2,Blue / White,DDR3,General,4.52
Gigabyte GA-H87N,187.96,LGA1150,mini itx,16,2,Black / Gray,DDR3,General,4.52
Sapphire PURE Black 990FX,371.51,AM3+/AM3,atx,16,4,Unknown,DDR3,General,6.45
Gigabyte GA-Z87X-UD7 TH,521.48,LGA1150,eatx,32,4,Black / Orange,DDR3,General,7.1
Biostar H61MGV Ver. 7.x,298.64,LGA1155,micro atx,16,2,Black / Red,DDR3,General,4.13
ECS Z87H3-A3X,409.94,LGA1150,atx,32,4,Black / Gold,DDR3,General,7.1
Gigabyte GA-H87N-WIFI(REV2.0),187.96,LGA1150,mini itx,16,2,Black / Gray,DDR3,General,4.52
Gigabyte G1.SNIPER Z5S,326.33,LGA1150,atx,32,4,Black / Green,DDR3,General,7.1
MSI Z87 MPOWER MAX AC,325.98,LGA1150,atx,32,4,Black / Yellow,DDR3,General,7.1
Foxconn H81MXV-D,254.54,LGA1150,micro atx,16,2,Black / Blue,DDR3,General,4.52
Gigabyte GA-B85N-WIFI,308.72,LGA1150,mini itx,16,2,Black / Silver,DDR3,General,4.52
ASRock FM2A78M-HD+,162.26,FM2+,micro atx,32,2,Brown / Black,DDR3,General,5.16
MSI A88X-G41 PC MATE,679.36,FM2+,atx,64,2,Black / Blue,DDR3,General,6.45
Asus Z97-WS,409.94,LGA1150,atx,32,4,Black / Gold,DDR3,General,7.1
Gigabyte GA-Z97N-Gaming 5,235.04,LGA1150,mini itx,16,2,Black / Red,DDR3,General,4.52
ECS Z97-MACHINE,409.94,LGA1150,atx,32,4,Black / Gold,DDR3,General,7.1
Biostar Hi-Fi Z97WE,409.94,LGA1150,atx,32,4,Black / Gold,DDR3,General,7.1
Asus A88XM-E,155.46,FM2+,micro atx,32,2,Black / Gold,DDR3,General,5.16
Biostar Hi-Fi A88W 3D,295.25,FM2+,atx,64,4,Black / Blue,DDR3,General,8.39
Biostar A88MQ,151.59,FM2+,micro atx,64,4,Black / Yellow,DDR3,Office,8.39
Foxconn H97M Plus,214.41,LGA1150,micro atx,32,4,Black / Silver,DDR3,General,7.1
ASRock C226M WS,312.19,LGA1150,micro atx,32,4,Green / Blue,DDR3,General,7.1
Gigabyte GA-Z97X-SOC FORCE LN2,751.11,LGA1150,atx,16,2,Black / Orange,DDR3,General,4.52
ASRock FM2A78M PRO3+,207.74,FM2+,micro atx,64,4,Black / Blue,DDR3,Office,8.39
ECS B85H3-M9 (1.0),186.43,LGA1150,micro atx,16,2,Black / Silver,DDR3,General,4.52
MSI Z97A GAMING 9 ACK,311.94,LGA1150,atx,32,4,Black / Red,DDR3,General,7.1
Biostar J1900MH2,193.81,INTEGRATED CELERON J1900,micro atx,16,2,Black / Yellow,DDR3,General,4.52
Asus H97M-E/CSM/C/SI,171.33,LGA1150,micro atx,32,4,Black / Gold,DDR3,General,7.1
ASRock E3C222D4U,312.19,LGA1150,micro atx,32,4,Green / Blue,DDR3,General,7.1
MSI Z87 MPOWER-R,325.98,LGA1150,atx,32,4,Black / Yellow,DDR3,General,7.1
ASRock Z97 Extreme6/3.1,293.52,LGA1150,atx,32,4,Black / Blue,DDR3,General,7.1
MSI A78M-E45 V2,207.74,FM2+,micro atx,64,4,Black / Blue,DDR3,Office,8.39
Gigabyte GA-Z97X-Game Plus,326.33,LGA1150,atx,32,4,Black / Green,DDR3,General,7.1
Gigabyte GA-B85M-DASH,195.73,LGA1150,micro atx,32,4,Black,DDR3,General,7.1
ASRock Fatal1ty Z170 Gaming K6+,1760.93,LGA1151,atx,64,4,Black / Red,DDR4,General,8.77
ASRock B150M Pro4S,334.25,LGA1151,micro atx,64,4,Black / Orange,DDR4,Office,8.77
ASRock Fatal1ty B150 Gaming K4/D3,1760.93,LGA1151,atx,64,4,Black / Red,DDR4,General,8.77
Supermicro X9SCM-iiF,334.8,LGA1155,micro atx,32,4,Black / Green,DDR3,General,6.71
MSI B150M BAZOOKA D3,778.57,LGA1151,micro atx,64,4,Black / White,DDR4,Office,8.77
ASRock B150 Pro4/D3,399.31,LGA1151,atx,64,4,Black / Orange,DDR4,General,8.77
ASRock Q170M vPro,334.25,LGA1151,micro atx,64,4,Black / Orange,DDR4,Office,8.77
Supermicro C7Z170-M,1289.65,LGA1151,micro atx,64,4,Black / Red,DDR4,Office,8.77
Biostar B150GT5,1158.3,LGA1151,atx,64,4,Black / White,DDR4,General,8.77
Gigabyte GA-990XA-UD3 R5,343.33,AM3+/AM3,atx,32,4,Black / Silver,DDR3,General,7.1
ASRock E3V5 Performance Gaming/OC,1760.93,LGA1151,atx,64,4,Black / Red,DDR4,General,8.77
